Open,High,Low,Close,Volume,Return_yesterday,Genetic1,Genetic2,Genetic3,Genetic4,Genetic5,Genetic6,Genetic7,Genetic8
-0.9661807300298336,-0.9741388848448789,-0.9761523811459628,-0.984714345554263,4.151462640858436,-0.021965888,-0.021965888,0.0015015029691412413,-0.000482500235628544,-0.6204668677577024,-0.02397938430108394,-0.023979384301083928,-0.09119056340528063,-0.10283705902729856
-0.8351309776319924,-0.8347741181506465,-0.8298732360798106,-0.8401010954421053,-0.5400495136651648,-0.003844508,-0.003844508,0.0015015029691412413,-1.4780241762064e-05,-0.49900522850233164,0.0010563740708359436,0.0010563740708359193,0.0020762246756818353,-0.07049906247683665
-0.45490292870185084,-0.4658717287988485,-0.45287345801718987,-0.46707918845546004,-0.23833163299402832,-0.007294806,-0.007294806,0.0015015029691412413,-5.3214194577636e-05,-0.5406008426744274,0.005703464781658605,0.005703464781658618,0.0017385830263546358,-0.03474852020750761
-0.29712931177530255,-0.3108590590121065,-0.3056614032657623,-0.308801329663578,-0.7161067032477104,-0.006727626,-0.006727626,0.0015015029691412413,-4.5260951595875995e-05,-0.535158872457341,-0.0015299702536558232,-0.0015299702536558102,0.0048176980755435805,0.045362201760149296
-1.315012125323949,-1.3144426857232,-1.3142753474839977,-1.3174004884455786,-0.18682241728253005,-0.003597627,-0.003597627,0.0015015029691412413,-1.2942920031129e-05,-0.49488240900935293,-0.0034302887607975474,-0.0034302887607975396,0.0006721173726208967,-0.04887088214498986
-0.9893950869044998,-0.984450826991092,-0.9865490527000313,-0.9802660266126905,4.422814765028174,0.005452927,0.005452927,0.005452927,2.9734412867329e-05,0.5212891797104293,0.05331033592995583,0.0033547012910606355,0.024117286048220783,0.09554611604774617
-0.841036003553717,-0.8484830294311033,-0.8489474562248104,-0.8469084023695919,-0.2812956115516814,-0.007088135,-0.007088135,0.0015015029691412413,-5.0241657778225e-05,-0.5386621963557487,-0.007552561793707062,-0.007552561793707113,0.0019938612695858775,0.039681570804486276
-0.45730181429354166,-0.463563618592694,-0.45103417422266756,-0.45221267633951184,-0.18310130769938746,0.011149307,0.011149307,0.011149307,0.000124307046580249,0.5700408569092185,0.023678751370026455,0.023678751370026452,-0.0020414526916419347,0.10654080088483553
-0.311260289149613,-0.3240766536964139,-0.3256513932541414,-0.34032427259578163,-0.5481362466638489,-0.021132506,-0.021132506,0.0015015029691412413,-0.00044658280984003596,-0.6174742838681879,-0.022707245557727466,-0.022707245557727462,0.011583492521441266,-0.12746614805260145
-1.315012125323949,-1.320172744130072,-1.3252307596411546,-1.325669329257961,-0.05222539453331779,-0.017116879,-0.017116879,0.0015015029691412413,-0.00029298754670064106,-0.6014202856492403,-0.02217489451108265,-0.022174894511082677,0.0008939357589540621,-0.074138958233099
-0.9790459754688611,-0.9857062808934199,-0.9799732595535412,-0.9861320303324567,3.1376452383793976,-0.007151783,-0.007151783,0.0015015029691412413,-5.1148000079089e-05,-0.5392644498670635,-0.001418761660121259,-0.001418761660121226,-0.022439757875872723,-0.02063369668858992
-0.8429962212594838,-0.8449537751059149,-0.8345928863223477,-0.8362492923577111,-0.619313776474189,0.011178072,0.011178072,0.011178072,0.00012494929363718403,0.5702244865599954,0.021538960783567113,0.021538960783567096,-0.006922733984020391,0.09329781748896268
-0.4428479010117553,-0.4386525580249386,-0.4331036473817324,-0.4262202832291048,0.2385547722547276,0.019278344,0.019278344,0.019278344,0.000371654547382336,0.6104269731411512,0.09847377600829872,0.024827254643206176,0.004598940962368294,0.12894812050840634
-0.33225429007545276,-0.3400975031201646,-0.3215716672864844,-0.32900820893910016,-0.6532233621884779,0.007749893,0.007749893,0.007749893,6.0060841511448995e-05,0.544705754416607,0.026275728833680227,0.026275728833680234,-0.005062411162060949,0.10530571770357233
-1.3226918994846744,-1.320172744130072,-1.325198156624676,-1.3180465371061023,-0.1183013987954292,0.016054328,0.016054328,0.016054328,0.000257741447531584,0.596621660461494,0.011028915505395913,0.011028915505395975,-0.0018992494591206252,0.06815689531200822
-0.9873466498595282,-0.9863042203282216,-0.9788013037286137,-0.9809750075694489,2.34716338319102,0.006332689,0.006332689,0.006332689,4.0102949970721e-05,0.5311271718991036,0.09224446508451385,0.013835605599607836,0.014863855737936556,0.07982256754877884
-0.8346953222837455,-0.8340778835131446,-0.8303134465941258,-0.8268257238086936,-0.5114098429085391,0.009773131,0.009773131,0.009773131,9.551408954316098e-05,0.5607305459024157,0.013537567919018842,0.013537567919018834,-0.004998075389434573,0.08871075738066932
-0.4175325416009821,-0.4295278199474807,-0.4183281118112597,-0.423360517527713,0.07162568966342021,0.002080948,0.002080948,0.002080948,4.330344578704e-06,0.46214967662806294,0.028200246666386437,0.013280656136221036,0.00014904933565371498,0.07853217442403913
-0.3455785380297259,-0.3541169334730203,-0.34727382394346834,-0.35527820588671216,-0.3276404183738918,-0.017852852,-0.017852852,0.0015015029691412413,-0.000318724324533904,-0.6045934677468398,-0.011009742470448027,-0.011009742470448003,0.005849315898447171,-0.034077447288373135
-1.3187229498740385,-1.3096089307306102,-1.3137536989757965,-1.311844894941435,0.10985277983561055,0.012854874,0.012854874,0.012854874,0.000165247785555876,0.5802744892916488,0.07040557450810223,0.00871010575481379,0.0014121436433365143,0.08293403964961261
-0.9753101959356328,-0.9843613852135016,-0.9838854816538443,-0.9914401461110135,2.6249277760720244,-0.012770048,-0.012770048,0.0015015029691412413,-0.00016307412592230403,-0.5797944665472263,-0.01229414444034268,-0.012294144440342714,-0.033520453696973006,-0.08413537245125807
-0.8220140521915361,-0.8247385250238076,-0.8244444341102315,-0.82903019964623,-0.5689316651713762,-0.002264122,-0.002264122,0.0015015029691412413,-5.126248430884e-06,-0.46704903391618807,-0.0019700310864238717,-0.001970031086423907,0.0012881306996111465,-0.06551087407768587
-0.42061852730884774,-0.4332350762306865,-0.427743954017644,-0.4366220275499284,-0.013426858061270423,-0.009629879,-0.009629879,0.0015015029691412413,-9.273456955464098e-05,-0.5596965163349303,-0.004138756786957456,-0.004138756786957465,0.00012929901848020875,-0.05819751987191449
-0.3504232605614865,-0.3633289871231447,-0.35461701835815634,-0.36457332269780485,-0.6436116946979545,-0.006431701,-0.006431701,0.0015015029691412413,-4.1366777753401e-05,-0.5321581660012733,0.002280267764988365,0.002280267764988353,0.004139517980400529,-0.03527514102962791
-1.3069451176631495,-1.3104732248692292,-1.3199812981293593,-1.3239574527852969,-0.048002188144699656,-0.024788473,-0.024788473,0.0015015029691412413,-0.000614468393671729,-0.6299139435091916,-0.03429654626013003,-0.03429654626013012,0.0011899009447658075,-0.1161216083081337
-0.9858102135344156,-0.9934180160686925,-0.9903397147083512,-0.996838732037613,2.9728499324998334,-0.006672818,-0.006672818,0.0015015029691412413,-4.452650006112399e-05,-0.5346119472871791,-0.0035945166396587373,-0.003594516639658707,-0.019837286540883674,-0.05848688715362156
-0.824869768018734,-0.8322532217925065,-0.8357911297592618,-0.837145683654453,-0.4136092739089614,-0.008353978,-0.008353978,0.0015015029691412413,-6.9788948424484e-05,-0.5498404241309784,-0.011891885966755349,-0.011891885966755389,0.0034552827748314374,-0.06994613543253461
-0.42587441428366035,-0.4393820196561898,-0.4317759187851198,-0.4366943855479762,0.018333270519468488,-5.31e-05,-5.31e-05,0.0015015029691412413,-2.8196100000000004e-09,-0.29217080365161235,0.007553000871069998,0.007553000871070026,-9.734966645837769e-07,0.05184239682165167
-0.3496156148924416,-0.3537160886250037,-0.34033836506800974,-0.3439619581191516,-0.5892892712143737,0.014354235,0.014354235,0.014354235,0.000206044062435225,0.5883320484072053,0.02773195855699396,0.027731958556993952,-0.008458796681989855,0.09876300170535579
